Date,Low,Open,Volume,High,Close,Adjusted Close
16-12-1992,0.09976299852132797,0.09976299852132797,2506,0.09976299852132797,0.09976299852132797,0.08346866816282272
17-12-1992,0.09976299852132797,0.11971600353717804,164139,0.12969200313091278,0.11971600353717804,0.10016275197267532
18-12-1992,0.11971600353717804,0.11971600353717804,15036,0.11971600353717804,0.11971600353717804,0.10016275197267532
21-12-1992,0.08978699892759323,0.09976299852132797,33830,0.09976299852132797,0.09976299852132797,0.08346866816282272
22-12-1992,0.09976299852132797,0.09976299852132797,62648,0.11971600353717804,0.11971600353717804,0.10016275197267532
23-12-1992,0.09976299852132797,0.09976299852132797,15036,0.09976299852132797,0.09976299852132797,0.08346866816282272
24-12-1992,0.12969200313091278,0.12969200313091278,62648,0.13966800272464752,0.12969200313091278,0.1085093542933464
28-12-1992,0.12969200313091278,0.12969200313091278,62648,0.12969200313091278,0.12969200313091278,0.1085093542933464
29-12-1992,0.12969200313091278,0.12969200313091278,313,0.12969200313091278,0.12969200313091278,0.1085093542933464
30-12-1992,0.12969200313091278,0.12969200313091278,313,0.12969200313091278,0.12969200313091278,0.1085093542933464
31-12-1992,0.13966800272464752,0.13966800272464752,41348,0.14964500069618225,0.13966800272464752,0.11685597896575928
04-01-1993,0.12969200313091278,0.13966800272464752,116526,0.14964500069618225,0.14964500069618225,0.1252034306526184
05-01-1993,0.14964500069618225,0.14964500069618225,31324,0.159621000289917,0.14964500069618225,0.1252034306526184
06-01-1993,0.13966800272464752,0.14964500069618225,144091,0.159621000289917,0.13966800272464752,0.11685597896575928
07-01-1993,0.13966800272464752,0.13966800272464752,162886,0.14964500069618225,0.14964500069618225,0.1252034306526184
08-01-1993,0.16959699988365173,0.16959699988365173,1253,0.16959699988365173,0.16959699988365173,0.14189667999744415
11-01-1993,0.159621000289917,0.16959699988365173,124044,0.16959699988365173,0.159621000289917,0.13355006277561188
12-01-1993,0.14964500069618225,0.159621000289917,43854,0.16959699988365173,0.159621000289917,0.13355006277561188
13-01-1993,0.159621000289917,0.159621000289917,313,0.159621000289917,0.159621000289917,0.13355006277561188
14-01-1993,0.159621000289917,0.159621000289917,313,0.159621000289917,0.159621000289917,0.13355006277561188
15-01-1993,0.13966800272464752,0.159621000289917,109008,0.159621000289917,0.14964500069618225,0.1252034306526184
18-01-1993,0.14964500069618225,0.14964500069618225,313,0.14964500069618225,0.14964500069618225,0.1252034306526184
19-01-1993,0.14964500069618225,0.14964500069618225,25059,0.14964500069618225,0.14964500069618225,0.1252034306526184
20-01-1993,0.13966800272464752,0.14964500069618225,80190,0.14964500069618225,0.14964500069618225,0.1252034306526184
21-01-1993,0.13966800272464752,0.13966800272464752,97732,0.159621000289917,0.14964500069618225,0.1252034306526184
22-01-1993,0.14964500069618225,0.16959699988365173,106502,0.16959699988365173,0.16959699988365173,0.14189667999744415
25-01-1993,0.16959699988365173,0.16959699988365173,8771,0.16959699988365173,0.16959699988365173,0.14189667999744415
26-01-1993,0.159621000289917,0.17957399785518646,225534,0.17957399785518646,0.17957399785518646,0.1502441167831421
27-01-1993,0.159621000289917,0.17957399785518646,182933,0.17957399785518646,0.159621000289917,0.13355006277561188
28-01-1993,0.16959699988365173,0.16959699988365173,2506,0.16959699988365173,0.16959699988365173,0.14189667999744415
29-01-1993,0.16959699988365173,0.16959699988365173,2506,0.16959699988365173,0.16959699988365173,0.14189667999744415
01-02-1993,0.16959699988365173,0.16959699988365173,313,0.16959699988365173,0.16959699988365173,0.14189667999744415
02-02-1993,0.16959699988365173,0.16959699988365173,15036,0.16959699988365173,0.16959699988365173,0.14189667999744415
03-02-1993,0.16959699988365173,0.16959699988365173,2506,0.16959699988365173,0.16959699988365173,0.14189667999744415
04-02-1993,0.16959699988365173,0.16959699988365173,313,0.16959699988365173,0.16959699988365173,0.14189667999744415
05-02-1993,0.12969200313091278,0.16959699988365173,97732,0.16959699988365173,0.12969200313091278,0.1085093542933464
08-02-1993,0.16959699988365173,0.16959699988365173,1253,0.16959699988365173,0.16959699988365173,0.14189667999744415
09-02-1993,0.159621000289917,0.159621000289917,15036,0.159621000289917,0.159621000289917,0.13355006277561188
10-02-1993,0.159621000289917,0.159621000289917,308230,0.16959699988365173,0.159621000289917,0.13355006277561188
11-02-1993,0.14964500069618225,0.14964500069618225,48866,0.16959699988365173,0.16959699988365173,0.14189667999744415
12-02-1993,0.16959699988365173,0.16959699988365173,156621,0.17957399785518646,0.17957399785518646,0.1502441167831421
16-02-1993,0.16959699988365173,0.16959699988365173,87708,0.19952599704265594,0.1895499974489212,0.15859071910381317
17-02-1993,0.17957399785518646,0.17957399785518646,122791,0.1895499974489212,0.17957399785518646,0.1502441167831421
18-02-1993,0.17957399785518646,0.17957399785518646,145344,0.1895499974489212,0.17957399785518646,0.1502441167831421
19-02-1993,0.17957399785518646,0.17957399785518646,106502,0.20950199663639069,0.1895499974489212,0.15859071910381317
22-02-1993,0.1895499974489212,0.1895499974489212,37589,0.19952599704265594,0.19952599704265594,0.16693733632564545
23-02-1993,0.17957399785518646,0.17957399785518646,21300,0.17957399785518646,0.17957399785518646,0.1502441167831421
24-02-1993,0.1895499974489212,0.19952599704265594,109008,0.19952599704265594,0.1895499974489212,0.15859071910381317
25-02-1993,0.1895499974489212,0.1895499974489212,25059,0.1895499974489212,0.1895499974489212,0.15859071910381317
26-02-1993,0.17957399785518646,0.17957399785518646,15036,0.17957399785518646,0.17957399785518646,0.1502441167831421
01-03-1993,0.17957399785518646,0.17957399785518646,18795,0.21947899460792542,0.21947899460792542,0.18363143503665924
02-03-1993,0.17957399785518646,0.17957399785518646,37589,0.1895499974489212,0.1895499974489212,0.15859071910381317
03-03-1993,0.1895499974489212,0.1895499974489212,313,0.1895499974489212,0.1895499974489212,0.15859071910381317
04-03-1993,0.17957399785518646,0.17957399785518646,106502,0.19952599704265594,0.19952599704265594,0.16693733632564545
05-03-1993,0.19952599704265594,0.19952599704265594,313,0.19952599704265594,0.19952599704265594,0.16693733632564545
08-03-1993,0.19952599704265594,0.19952599704265594,68913,0.21947899460792542,0.21947899460792542,0.18363143503665924
09-03-1993,0.16959699988365173,0.21947899460792542,13783,0.21947899460792542,0.1895499974489212,0.15859071910381317
10-03-1993,0.17957399785518646,0.17957399785518646,18795,0.17957399785518646,0.17957399785518646,0.1502441167831421
11-03-1993,0.16959699988365173,0.16959699988365173,21300,0.17957399785518646,0.17957399785518646,0.1502441167831421
12-03-1993,0.16959699988365173,0.20950199663639069,15036,0.20950199663639069,0.16959699988365173,0.14189667999744415
15-03-1993,0.16959699988365173,0.16959699988365173,313,0.16959699988365173,0.16959699988365173,0.14189667999744415
16-03-1993,0.1895499974489212,0.19952599704265594,95226,0.20950199663639069,0.19952599704265594,0.16693733632564545
17-03-1993,0.2394309937953949,0.2394309937953949,2506,0.2394309937953949,0.2394309937953949,0.2003246247768402
