Date,Low,Open,Volume,High,Close,Adjusted Close
26-09-2013,9.369999885559082,10.0,946000,10.09000015258789,9.960000038146973,9.960000038146973
27-09-2013,10.0,10.4399995803833,253300,10.4399995803833,10.100000381469727,10.100000381469727
30-09-2013,9.710000038146973,10.0,84900,10.180000305175781,10.0,10.0
01-10-2013,9.920000076293945,9.949999809265137,74500,10.020000457763672,10.0,10.0
02-10-2013,9.890000343322754,9.989999771118164,94000,10.0,9.970000267028809,9.970000267028809
03-10-2013,9.800000190734863,10.0,72400,10.010000228881836,10.0,10.0
04-10-2013,9.819999694824219,10.100000381469727,109800,10.199999809265137,10.199999809265137,10.199999809265137
07-10-2013,10.0600004196167,10.399999618530273,52700,10.399999618530273,10.180000305175781,10.180000305175781
08-10-2013,10.100000381469727,10.199999809265137,13900,10.199999809265137,10.119999885559082,10.119999885559082
09-10-2013,10.140000343322754,10.140000343322754,14800,10.210000038146973,10.149999618530273,10.149999618530273
10-10-2013,10.010000228881836,10.5,80300,10.550000190734863,10.199999809265137,10.199999809265137
11-10-2013,10.149999618530273,10.3100004196167,23700,10.40999984741211,10.180000305175781,10.180000305175781
14-10-2013,9.069999694824219,9.510000228881836,64400,10.050000190734863,10.0,10.0
15-10-2013,9.770000457763672,9.779999732971191,10200,10.289999961853027,10.180000305175781,10.180000305175781
16-10-2013,10.010000228881836,10.279999732971191,7100,10.279999732971191,10.25,10.25
17-10-2013,10.0,10.09000015258789,63100,10.550000190734863,10.4399995803833,10.4399995803833
18-10-2013,10.479999542236328,10.489999771118164,154200,12.0,11.010000228881836,11.010000228881836
21-10-2013,11.550000190734863,12.979999542236328,252600,13.0,12.899999618530273,12.899999618530273
22-10-2013,12.670000076293945,13.0,321200,13.5,13.130000114440918,13.130000114440918
23-10-2013,12.899999618530273,12.989999771118164,65000,13.40999984741211,13.109999656677246,13.109999656677246
24-10-2013,12.449999809265137,13.100000381469727,74700,13.489999771118164,12.609999656677246,12.609999656677246
25-10-2013,12.260000228881836,12.449999809265137,130200,12.800000190734863,12.359999656677246,12.359999656677246
28-10-2013,11.529999732971191,12.25,67800,12.380000114440918,11.869999885559082,11.869999885559082
29-10-2013,11.90999984741211,11.90999984741211,180100,13.180000305175781,13.0600004196167,13.0600004196167
30-10-2013,11.600000381469727,13.050000190734863,133500,13.180000305175781,12.550000190734863,12.550000190734863
31-10-2013,12.550000190734863,12.649999618530273,89300,13.020000457763672,12.680000305175781,12.680000305175781
01-11-2013,12.289999961853027,12.869999885559082,46400,12.949999809265137,12.760000228881836,12.760000228881836
04-11-2013,12.850000381469727,12.850000381469727,67700,13.0,13.0,13.0
05-11-2013,12.75,12.850000381469727,29200,13.0,13.0,13.0
06-11-2013,12.5,12.5,99900,13.3100004196167,13.119999885559082,13.119999885559082
07-11-2013,12.75,13.0,75100,13.479999542236328,13.0,13.0
08-11-2013,12.420000076293945,12.899999618530273,88200,12.989999771118164,12.800000190734863,12.800000190734863
11-11-2013,12.6899995803833,12.800000190734863,17200,13.0600004196167,12.899999618530273,12.899999618530273
12-11-2013,12.859999656677246,12.920000076293945,12200,13.100000381469727,13.0,13.0
13-11-2013,12.520000457763672,12.880000114440918,13500,12.989999771118164,12.619999885559082,12.619999885559082
14-11-2013,12.210000038146973,12.510000228881836,20900,12.579999923706055,12.390000343322754,12.390000343322754
15-11-2013,12.25,12.390000343322754,16500,12.6899995803833,12.65999984741211,12.65999984741211
18-11-2013,12.199999809265137,12.520000457763672,79900,12.779999732971191,12.210000038146973,12.210000038146973
19-11-2013,12.239999771118164,12.34000015258789,10400,12.489999771118164,12.430000305175781,12.430000305175781
20-11-2013,12.3100004196167,12.489999771118164,22000,12.569999694824219,12.5,12.5
21-11-2013,12.380000114440918,12.5,27200,12.5600004196167,12.5600004196167,12.5600004196167
22-11-2013,12.3100004196167,12.579999923706055,39300,12.579999923706055,12.569999694824219,12.569999694824219
25-11-2013,12.569999694824219,12.569999694824219,59600,12.800000190734863,12.569999694824219,12.569999694824219
26-11-2013,12.229999542236328,12.640000343322754,46600,12.640000343322754,12.630000114440918,12.630000114440918
27-11-2013,12.239999771118164,12.5,36200,12.989999771118164,12.960000038146973,12.960000038146973
29-11-2013,12.25,12.960000038146973,54600,13.239999771118164,13.1899995803833,13.1899995803833
02-12-2013,12.579999923706055,13.069999694824219,18600,13.270000457763672,12.579999923706055,12.579999923706055
03-12-2013,12.199999809265137,12.609999656677246,47300,13.0,12.3100004196167,12.3100004196167
04-12-2013,12.300000190734863,12.380000114440918,75000,12.90999984741211,12.890000343322754,12.890000343322754
05-12-2013,12.75,12.75,126000,13.199999809265137,13.119999885559082,13.119999885559082
06-12-2013,13.15999984741211,13.15999984741211,192100,14.739999771118164,14.369999885559082,14.369999885559082
09-12-2013,14.5,14.710000038146973,195100,15.84000015258789,14.880000114440918,14.880000114440918
10-12-2013,14.729999542236328,14.729999542236328,100600,15.75,15.59000015258789,15.59000015258789
11-12-2013,15.510000228881836,15.600000381469727,127900,16.610000610351562,15.8100004196167,15.8100004196167
12-12-2013,14.6899995803833,16.0,97400,16.100000381469727,15.140000343322754,15.140000343322754
13-12-2013,14.289999961853027,15.260000228881836,68800,15.960000038146973,14.779999732971191,14.779999732971191
